source file name , phase name , phase input files , phase output file , arch , tool, metric , unit
src/forward/Kernel/linear.cu , fatbinary , /tmp/tmpxft_0006ccb7_00000000-48_linear.sm_52.cubin /tmp/tmpxft_0006ccb7_00000000-18_linear.ptx  , /tmp/tmpxft_0006ccb7_00000000-15_linear.fatbin ,  , nvcc , 15.2750 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_0006cca1_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_0006cca1_00000000-22_attention_head.ptx , compute_52 , nvcc , 830.2860 , ms
src/forward/Kernel/linear.cu , gcc (compiling) ,   , /tmp/tmpxft_0006ccb7_00000000-49_linear.o , compute_52 , nvcc , 769.2000 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_0006cca1_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006cca1_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 149.1120 , ms
src/forward/Kernel/attention_head.cu , fatbinary , /tmp/tmpxft_0006cca1_00000000-51_attention_head.sm_52.cubin /tmp/tmpxft_0006cca1_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006cca1_00000000-19_attention_head.fatbin ,  , nvcc , 14.4420 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 4) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006ccb7_00000000-21_attention_head.cpp4.ii ,  , nvcc , 165.0710 , ms
src/forward/Kernel/attention_head.cu , gcc (compiling) ,   , /tmp/tmpxft_0006cca1_00000000-52_attention_head.o , compute_52 , nvcc , 888.6620 , ms
src/forward/Kernel/attention_head.cu , cudafe++ , /tmp/tmpxft_0006ccb7_00000000-21_attention_head.cpp4.ii  , /tmp/tmpxft_0006ccb7_00000000-22_attention_head.cudafe1.cpp , compute_52 , nvcc , 1034.9070 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 4) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006cca1_00000000-25_interface.cpp4.ii ,  , nvcc , 272.8710 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 1) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006ccb7_00000000-50_attention_head.cpp1.ii , compute_52 , nvcc , 224.7180 , ms
src/forward/Kernel/interface.cu , cudafe++ , /tmp/tmpxft_0006cca1_00000000-25_interface.cpp4.ii  , /tmp/tmpxft_0006cca1_00000000-26_interface.cudafe1.cpp , compute_52 , nvcc , 1049.0870 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_0006ccb7_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_0006ccb7_00000000-22_attention_head.ptx , compute_52 , nvcc , 997.6240 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 1) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006cca1_00000000-53_interface.cpp1.ii , compute_52 , nvcc , 179.2350 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_0006ccb7_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006ccb7_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 173.6840 , ms
src/forward/Kernel/attention_head.cu , fatbinary , /tmp/tmpxft_0006ccb7_00000000-51_attention_head.sm_52.cubin /tmp/tmpxft_0006ccb7_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006ccb7_00000000-19_attention_head.fatbin ,  , nvcc , 18.4170 , ms
src/forward/Kernel/interface.cu , cicc ,  /tmp/tmpxft_0006cca1_00000000-53_interface.cpp1.ii  , /tmp/tmpxft_0006cca1_00000000-26_interface.ptx , compute_52 , nvcc , 876.9140 , ms
src/forward/Kernel/interface.cu , ptxas , /tmp/tmpxft_0006cca1_00000000-26_interface.ptx  , /tmp/tmpxft_0006cca1_00000000-54_interface.sm_52.cubin , sm_52 , nvcc , 105.2660 , ms
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_0006cca1_00000000-54_interface.sm_52.cubin /tmp/tmpxft_0006cca1_00000000-26_interface.ptx  , /tmp/tmpxft_0006cca1_00000000-23_interface.fatbin ,  , nvcc , 14.5160 , ms
src/forward/Kernel/attention_head.cu , gcc (compiling) ,   , /tmp/tmpxft_0006ccb7_00000000-52_attention_head.o , compute_52 , nvcc , 851.7400 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 4) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006ccb7_00000000-25_interface.cpp4.ii ,  , nvcc , 192.3450 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_0006cca1_00000000-55_interface.o , compute_52 , nvcc , 822.2240 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006cca1_00000000-29_interface_back.cpp4.ii ,  , nvcc , 295.4860 , ms
src/forward/Kernel/interface.cu , cudafe++ , /tmp/tmpxft_0006ccb7_00000000-25_interface.cpp4.ii  , /tmp/tmpxft_0006ccb7_00000000-26_interface.cudafe1.cpp , compute_52 , nvcc , 926.0750 , ms
src/forward/Kernel/interface.cu , gcc (preprocessing 1) , src/forward/Kernel/interface.cu  , /tmp/tmpxft_0006ccb7_00000000-53_interface.cpp1.ii , compute_52 , nvcc , 151.2420 , ms
src/forward/Kernel/interface.cu , cicc ,  /tmp/tmpxft_0006ccb7_00000000-53_interface.cpp1.ii  , /tmp/tmpxft_0006ccb7_00000000-26_interface.ptx , compute_52 , nvcc , 863.7340 , ms
src/forward/Kernel/interface.cu , ptxas , /tmp/tmpxft_0006ccb7_00000000-26_interface.ptx  , /tmp/tmpxft_0006ccb7_00000000-54_interface.sm_52.cubin , sm_52 , nvcc , 126.7410 , ms
src/forward/Kernel/interface.cu , fatbinary , /tmp/tmpxft_0006ccb7_00000000-54_interface.sm_52.cubin /tmp/tmpxft_0006ccb7_00000000-26_interface.ptx  , /tmp/tmpxft_0006ccb7_00000000-23_interface.fatbin ,  , nvcc , 15.3860 , ms
src/forward/Kernel/interface.cu , gcc (compiling) ,   , /tmp/tmpxft_0006ccb7_00000000-55_interface.o , compute_52 , nvcc , 934.2290 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006ccb7_00000000-29_interface_back.cpp4.ii ,  , nvcc , 348.6050 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_0006cca1_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_0006cca1_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 2794.8650 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006cca1_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 312.8610 , ms
src/backpropagation/Kernel/interface_back.cu , cudafe++ , /tmp/tmpxft_0006ccb7_00000000-29_interface_back.cpp4.ii  , /tmp/tmpxft_0006ccb7_00000000-30_interface_back.cudafe1.cpp , compute_52 , nvcc , 2738.3269 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/interface_back.cu  , /tmp/tmpxft_0006ccb7_00000000-56_interface_back.cpp1.ii , compute_52 , nvcc , 328.5340 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_0006cca1_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_0006cca1_00000000-30_interface_back.ptx , compute_52 , nvcc , 2837.4541 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_0006cca1_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006cca1_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 137.0290 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_0006cca1_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_0006cca1_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006cca1_00000000-27_interface_back.fatbin ,  , nvcc , 16.0140 , ms
src/backpropagation/Kernel/interface_back.cu , cicc ,  /tmp/tmpxft_0006ccb7_00000000-56_interface_back.cpp1.ii  , /tmp/tmpxft_0006ccb7_00000000-30_interface_back.ptx , compute_52 , nvcc , 2795.3860 , ms
src/backpropagation/Kernel/interface_back.cu , ptxas , /tmp/tmpxft_0006ccb7_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006ccb7_00000000-57_interface_back.sm_52.cubin , sm_52 , nvcc , 135.1570 , ms
src/backpropagation/Kernel/interface_back.cu , fatbinary , /tmp/tmpxft_0006ccb7_00000000-57_interface_back.sm_52.cubin /tmp/tmpxft_0006ccb7_00000000-30_interface_back.ptx  , /tmp/tmpxft_0006ccb7_00000000-27_interface_back.fatbin ,  , nvcc , 17.9880 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_0006cca1_00000000-58_interface_back.o , compute_52 , nvcc , 2370.1489 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006cca1_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 195.6650 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_0006cca1_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_0006cca1_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 968.2970 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006cca1_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 174.6820 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_0006cca1_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_0006cca1_00000000-34_flash_attention.ptx , compute_52 , nvcc , 837.3960 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_0006cca1_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006cca1_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 143.2450 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_0006cca1_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_0006cca1_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006cca1_00000000-31_flash_attention.fatbin ,  , nvcc , 16.3280 , ms
src/backpropagation/Kernel/interface_back.cu , gcc (compiling) ,   , /tmp/tmpxft_0006ccb7_00000000-58_interface_back.o , compute_52 , nvcc , 2366.2749 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 4) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006ccb7_00000000-33_flash_attention.cpp4.ii ,  , nvcc , 193.8360 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_0006cca1_00000000-61_flash_attention.o , compute_52 , nvcc , 757.2350 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_0006cca1_00000000-37_main.o /tmp/tmpxft_0006cca1_00000000-40_utils.o /tmp/tmpxft_0006cca1_00000000-43_layer_norm.o /tmp/tmpxft_0006cca1_00000000-46_embedding.o /tmp/tmpxft_0006cca1_00000000-49_linear.o /tmp/tmpxft_0006cca1_00000000-52_attention_head.o /tmp/tmpxft_0006cca1_00000000-55_interface.o /tmp/tmpxft_0006cca1_00000000-58_interface_back.o /tmp/tmpxft_0006cca1_00000000-61_flash_attention.o  , /tmp/tmpxft_0006cca1_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 5.9430 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_0006cca1_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_0006cca1_00000000-36_attention_dlink.fatbin ,  , nvcc , 1.2330 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_0006cca1_00000000-63_attention_dlink.o ,  , nvcc , 16.7520 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (linking) , /tmp/tmpxft_0006cca1_00000000-63_attention_dlink.o /tmp/tmpxft_0006cca1_00000000-37_main.o /tmp/tmpxft_0006cca1_00000000-40_utils.o /tmp/tmpxft_0006cca1_00000000-43_layer_norm.o /tmp/tmpxft_0006cca1_00000000-46_embedding.o /tmp/tmpxft_0006cca1_00000000-49_linear.o /tmp/tmpxft_0006cca1_00000000-52_attention_head.o /tmp/tmpxft_0006cca1_00000000-55_interface.o /tmp/tmpxft_0006cca1_00000000-58_interface_back.o /tmp/tmpxft_0006cca1_00000000-61_flash_attention.o  , src/bin/attention ,  , nvcc , 100.4770 , ms
 , nvcc (driver) ,  , src/bin/attention ,  , nvcc , 2.9531 , ms
src/backpropagation/Kernel/flash_attention.cu , cudafe++ , /tmp/tmpxft_0006ccb7_00000000-33_flash_attention.cpp4.ii  , /tmp/tmpxft_0006ccb7_00000000-34_flash_attention.cudafe1.cpp , compute_52 , nvcc , 799.9740 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (preprocessing 1) , src/backpropagation/Kernel/flash_attention.cu  , /tmp/tmpxft_0006ccb7_00000000-59_flash_attention.cpp1.ii , compute_52 , nvcc , 146.1320 , ms
src/backpropagation/Kernel/flash_attention.cu , cicc ,  /tmp/tmpxft_0006ccb7_00000000-59_flash_attention.cpp1.ii  , /tmp/tmpxft_0006ccb7_00000000-34_flash_attention.ptx , compute_52 , nvcc , 815.1600 , ms
src/backpropagation/Kernel/flash_attention.cu , ptxas , /tmp/tmpxft_0006ccb7_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006ccb7_00000000-60_flash_attention.sm_52.cubin , sm_52 , nvcc , 133.9510 , ms
src/backpropagation/Kernel/flash_attention.cu , fatbinary , /tmp/tmpxft_0006ccb7_00000000-60_flash_attention.sm_52.cubin /tmp/tmpxft_0006ccb7_00000000-34_flash_attention.ptx  , /tmp/tmpxft_0006ccb7_00000000-31_flash_attention.fatbin ,  , nvcc , 15.7850 , ms
src/backpropagation/Kernel/flash_attention.cu , gcc (compiling) ,   , /tmp/tmpxft_0006ccb7_00000000-61_flash_attention.o , compute_52 , nvcc , 753.1010 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , nvlink , /tmp/tmpxft_0006ccb7_00000000-37_main.o /tmp/tmpxft_0006ccb7_00000000-40_utils.o /tmp/tmpxft_0006ccb7_00000000-43_layer_norm.o /tmp/tmpxft_0006ccb7_00000000-46_embedding.o /tmp/tmpxft_0006ccb7_00000000-49_linear.o /tmp/tmpxft_0006ccb7_00000000-52_attention_head.o /tmp/tmpxft_0006ccb7_00000000-55_interface.o /tmp/tmpxft_0006ccb7_00000000-58_interface_back.o /tmp/tmpxft_0006ccb7_00000000-61_flash_attention.o  , /tmp/tmpxft_0006ccb7_00000000-62_attention_dlink.sm_52.cubin , sm_52 , nvcc , 5.6790 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , fatbinary , /tmp/tmpxft_0006ccb7_00000000-62_attention_dlink.sm_52.cubin  , /tmp/tmpxft_0006ccb7_00000000-36_attention_dlink.fatbin ,  , nvcc , 1.2390 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (compiling) , /usr/lib/nvidia-cuda-toolkit/bin/crt/link.stub  , /tmp/tmpxft_0006ccb7_00000000-63_attention_dlink.o ,  , nvcc , 18.2210 , ms
src/main.cpp src/kernel/utils.cu src/forward/Kernel/layer_norm.cu src/forward/Kernel/embedding.cu src/forward/Kernel/linear.cu src/forward/Kernel/attention_head.cu src/forward/Kernel/interface.cu src/backpropagation/Kernel/interface_back.cu src/backpropagation/Kernel/flash_attention.cu  , gcc (linking) , /tmp/tmpxft_0006ccb7_00000000-63_attention_dlink.o /tmp/tmpxft_0006ccb7_00000000-37_main.o /tmp/tmpxft_0006ccb7_00000000-40_utils.o /tmp/tmpxft_0006ccb7_00000000-43_layer_norm.o /tmp/tmpxft_0006ccb7_00000000-46_embedding.o /tmp/tmpxft_0006ccb7_00000000-49_linear.o /tmp/tmpxft_0006ccb7_00000000-52_attention_head.o /tmp/tmpxft_0006ccb7_00000000-55_interface.o /tmp/tmpxft_0006ccb7_00000000-58_interface_back.o /tmp/tmpxft_0006ccb7_00000000-61_flash_attention.o  , src/bin/attention ,  , nvcc , 94.4750 , ms
 , nvcc (driver) ,  , src/bin/attention ,  , nvcc , 3.5117 , ms
src/main.cpp , gcc (compiling) , src/main.cpp  , /tmp/tmpxft_0006d21a_00000000-37_main.o ,  , nvcc , 3000.6770 , ms
src/kernel/utils.cu , gcc (preprocessing 4) , src/kernel/utils.cu  , /tmp/tmpxft_0006d21a_00000000-5_utils.cpp4.ii ,  , nvcc , 170.3360 , ms
src/kernel/utils.cu , cudafe++ , /tmp/tmpxft_0006d21a_00000000-5_utils.cpp4.ii  , /tmp/tmpxft_0006d21a_00000000-6_utils.cudafe1.cpp , compute_52 , nvcc , 723.7400 , ms
src/kernel/utils.cu , gcc (preprocessing 1) , src/kernel/utils.cu  , /tmp/tmpxft_0006d21a_00000000-38_utils.cpp1.ii , compute_52 , nvcc , 141.6370 , ms
src/kernel/utils.cu , cicc ,  /tmp/tmpxft_0006d21a_00000000-38_utils.cpp1.ii  , /tmp/tmpxft_0006d21a_00000000-6_utils.ptx , compute_52 , nvcc , 703.1680 , ms
src/kernel/utils.cu , ptxas , /tmp/tmpxft_0006d21a_00000000-6_utils.ptx  , /tmp/tmpxft_0006d21a_00000000-39_utils.sm_52.cubin , sm_52 , nvcc , 107.6120 , ms
src/kernel/utils.cu , fatbinary , /tmp/tmpxft_0006d21a_00000000-39_utils.sm_52.cubin /tmp/tmpxft_0006d21a_00000000-6_utils.ptx  , /tmp/tmpxft_0006d21a_00000000-3_utils.fatbin ,  , nvcc , 15.0620 , ms
src/kernel/utils.cu , gcc (compiling) ,   , /tmp/tmpxft_0006d21a_00000000-40_utils.o , compute_52 , nvcc , 665.6150 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 4) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006d21a_00000000-9_layer_norm.cpp4.ii ,  , nvcc , 158.2600 , ms
src/forward/Kernel/layer_norm.cu , cudafe++ , /tmp/tmpxft_0006d21a_00000000-9_layer_norm.cpp4.ii  , /tmp/tmpxft_0006d21a_00000000-10_layer_norm.cudafe1.cpp , compute_52 , nvcc , 727.2050 , ms
src/forward/Kernel/layer_norm.cu , gcc (preprocessing 1) , src/forward/Kernel/layer_norm.cu  , /tmp/tmpxft_0006d21a_00000000-41_layer_norm.cpp1.ii , compute_52 , nvcc , 141.5670 , ms
src/forward/Kernel/layer_norm.cu , cicc ,  /tmp/tmpxft_0006d21a_00000000-41_layer_norm.cpp1.ii  , /tmp/tmpxft_0006d21a_00000000-10_layer_norm.ptx , compute_52 , nvcc , 720.5870 , ms
src/forward/Kernel/layer_norm.cu , ptxas , /tmp/tmpxft_0006d21a_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006d21a_00000000-42_layer_norm.sm_52.cubin , sm_52 , nvcc , 121.4460 , ms
src/forward/Kernel/layer_norm.cu , fatbinary , /tmp/tmpxft_0006d21a_00000000-42_layer_norm.sm_52.cubin /tmp/tmpxft_0006d21a_00000000-10_layer_norm.ptx  , /tmp/tmpxft_0006d21a_00000000-7_layer_norm.fatbin ,  , nvcc , 14.7670 , ms
src/forward/Kernel/layer_norm.cu , gcc (compiling) ,   , /tmp/tmpxft_0006d21a_00000000-43_layer_norm.o , compute_52 , nvcc , 684.9750 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 4) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006d21a_00000000-13_embedding.cpp4.ii ,  , nvcc , 174.6380 , ms
src/forward/Kernel/embedding.cu , cudafe++ , /tmp/tmpxft_0006d21a_00000000-13_embedding.cpp4.ii  , /tmp/tmpxft_0006d21a_00000000-14_embedding.cudafe1.cpp , compute_52 , nvcc , 728.7990 , ms
src/forward/Kernel/embedding.cu , gcc (preprocessing 1) , src/forward/Kernel/embedding.cu  , /tmp/tmpxft_0006d21a_00000000-44_embedding.cpp1.ii , compute_52 , nvcc , 142.0110 , ms
src/forward/Kernel/embedding.cu , cicc ,  /tmp/tmpxft_0006d21a_00000000-44_embedding.cpp1.ii  , /tmp/tmpxft_0006d21a_00000000-14_embedding.ptx , compute_52 , nvcc , 719.0900 , ms
src/forward/Kernel/embedding.cu , ptxas , /tmp/tmpxft_0006d21a_00000000-14_embedding.ptx  , /tmp/tmpxft_0006d21a_00000000-45_embedding.sm_52.cubin , sm_52 , nvcc , 127.8350 , ms
src/forward/Kernel/embedding.cu , fatbinary , /tmp/tmpxft_0006d21a_00000000-45_embedding.sm_52.cubin /tmp/tmpxft_0006d21a_00000000-14_embedding.ptx  , /tmp/tmpxft_0006d21a_00000000-11_embedding.fatbin ,  , nvcc , 14.4530 , ms
src/forward/Kernel/embedding.cu , gcc (compiling) ,   , /tmp/tmpxft_0006d21a_00000000-46_embedding.o , compute_52 , nvcc , 664.5200 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 4) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006d21a_00000000-17_linear.cpp4.ii ,  , nvcc , 191.6860 , ms
src/forward/Kernel/linear.cu , cudafe++ , /tmp/tmpxft_0006d21a_00000000-17_linear.cpp4.ii  , /tmp/tmpxft_0006d21a_00000000-18_linear.cudafe1.cpp , compute_52 , nvcc , 775.7400 , ms
src/forward/Kernel/linear.cu , gcc (preprocessing 1) , src/forward/Kernel/linear.cu  , /tmp/tmpxft_0006d21a_00000000-47_linear.cpp1.ii , compute_52 , nvcc , 132.7890 , ms
src/forward/Kernel/linear.cu , cicc ,  /tmp/tmpxft_0006d21a_00000000-47_linear.cpp1.ii  , /tmp/tmpxft_0006d21a_00000000-18_linear.ptx , compute_52 , nvcc , 768.7700 , ms
src/forward/Kernel/linear.cu , ptxas , /tmp/tmpxft_0006d21a_00000000-18_linear.ptx  , /tmp/tmpxft_0006d21a_00000000-48_linear.sm_52.cubin , sm_52 , nvcc , 116.3110 , ms
src/forward/Kernel/linear.cu , fatbinary , /tmp/tmpxft_0006d21a_00000000-48_linear.sm_52.cubin /tmp/tmpxft_0006d21a_00000000-18_linear.ptx  , /tmp/tmpxft_0006d21a_00000000-15_linear.fatbin ,  , nvcc , 13.9940 , ms
src/forward/Kernel/linear.cu , gcc (compiling) ,   , /tmp/tmpxft_0006d21a_00000000-49_linear.o , compute_52 , nvcc , 652.9540 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 4) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006d21a_00000000-21_attention_head.cpp4.ii ,  , nvcc , 154.0470 , ms
src/forward/Kernel/attention_head.cu , cudafe++ , /tmp/tmpxft_0006d21a_00000000-21_attention_head.cpp4.ii  , /tmp/tmpxft_0006d21a_00000000-22_attention_head.cudafe1.cpp , compute_52 , nvcc , 749.1300 , ms
src/forward/Kernel/attention_head.cu , gcc (preprocessing 1) , src/forward/Kernel/attention_head.cu  , /tmp/tmpxft_0006d21a_00000000-50_attention_head.cpp1.ii , compute_52 , nvcc , 142.3770 , ms
src/forward/Kernel/attention_head.cu , cicc ,  /tmp/tmpxft_0006d21a_00000000-50_attention_head.cpp1.ii  , /tmp/tmpxft_0006d21a_00000000-22_attention_head.ptx , compute_52 , nvcc , 719.7220 , ms
src/forward/Kernel/attention_head.cu , ptxas , /tmp/tmpxft_0006d21a_00000000-22_attention_head.ptx  , /tmp/tmpxft_0006d21a_00000000-51_attention_head.sm_52.cubin , sm_52 , nvcc , 135.3490 , ms
